Company,TypeName,Inches,touchscreen,ipspanel,retinadisplay,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,Memory,hdd,ssd,flashstorage,hybrid,gpu_brand,gpu_name,OpSys,Weight_kg,Price,Price_VND
4,3,17.3,0,0,0,1920,1080,1, radeon r7 m445,2.7,8,1TB HDD,1024,0,0,0,0, radeon r7 m445,0,2.83,46087,13411317
7,3,14,0,0,0,1366,768,1, hd graphics 520,2.4,4,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.48,58607,17054637
10,4,14,0,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB Flash Storage,0,0,256,0,2, hd graphics 620,3,1.13,109171,31768761
10,3,15.6,0,0,0,1366,768,0, radeon r7,3.6,8,1TB HDD,1024,0,0,0,0, radeon r7,3,2.2,22857,6651387
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.4,8,256GB SSD +  500GB HDD,500,256,0,0,2, hd graphics 520,3,1.84,112066,32611206
4,3,14,0,0,0,1920,1080,1, geforce 930mx,2.8,8,256GB SSD,0,256,0,0,3, geforce 930mx,0,1.64,58022,16884402
4,3,15.6,0,0,0,1366,768,1, radeon r7 m445,2.7,8,1TB HDD,1024,0,0,0,0, radeon r7 m445,3,2.36,39907,11612937
2,3,15.6,0,0,0,1366,768,1, hd graphics 500,1.1,8,1TB HDD,1024,0,0,0,2, hd graphics 500,3,2,21259,6186369
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1050 ti,3,2.7,85195,24791745
10,0,13.9,1,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.38,71875,20915625
4,3,14,0,0,0,1920,1080,1, hd graphics 620 ,2.5,8,128GB SSD,0,128,0,0,2, hd graphics 620 ,3,1.6,59620,17349420
7,3,14,0,0,0,1920,1080,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.95,64202,18682782
2,0,12.5,0,0,0,1920,1080,1, hd graphics 515,1.2,8,64GB Flash Storage,0,0,64,0,2, hd graphics 515,2,1.2,61752,17969832
10,4,14,0,1,0,1920,1080,1, geforce gt 940mx,2.8,8,256GB SSD,0,256,0,0,3, geforce gt 940mx,3,1.96,101392,29505072
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.43,78268,22775988
7,0,15.6,1,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.3,36486,10617426
15,0,15,1,0,0,1920,1080,1, radeon 540,2.7,16,256GB SSD,0,256,0,0,0, radeon 540,3,1.71,95851,27892641
10,3,15.6,0,1,0,1920,1080,1, hd graphics 620,2.5,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.95,104588,30435108
7,4,14,0,0,0,1920,1080,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.43,77203,22466073
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050 ti,3,2.6,71875,20915625
4,3,15.6,0,0,0,1920,1080,1, radeon r5 m420x,2,8,256GB SSD,0,256,0,0,0, radeon r5 m420x,3,2,39374,11457834
10,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,4,1TB HDD +  1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.1,33111,9635301
11,1,17.3,0,1,0,1920,1080,1, geforce gtx 980m,2.7,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 980m,3,3.78,82352,23964432
4,3,14,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.76,40226,11705766
10,4,14,0,1,0,1920,1080,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.7,79333,23085903
2,3,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,1.99,48305,14056755
10,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.7,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,1.85,41505,12077955
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.1,26102,7595682
16,3,14,0,1,0,1366,768,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.75,54346,15814686
7,5,15.6,0,0,0,1920,1080,1, quadro m2200,2.8,16,256GB SSD,0,256,0,0,3, quadro m2200,3,2.6,128884,37505244
2,3,15.6,0,1,0,1920,1080,1, geforce gtx 930mx,2.7,8,256GB SSD,0,256,0,0,3, geforce gtx 930mx,3,2.3,41931,12201921
7,3,14,0,0,0,1920,1080,1, geforce 930mx,2.5,8,256GB SSD,0,256,0,0,3, geforce 930mx,3,1.64,55905,16268355
2,3,14.1,0,0,0,1366,768,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,3,1.65,18541,5395431
4,0,13.3,1,0,0,1920,1080,1, uhd graphics 620,1.6,8,1TB HDD,1024,0,0,0,2, uhd graphics 620,3,1.55,35112,10217592
7,5,15.6,0,0,0,1920,1080,1, quadro m2200,2.8,8,256GB SSD,0,256,0,0,3, quadro m2200,3,3.14,110018,32015238
4,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,8,1TB HDD,1024,0,0,0,2, hd graphics 620,0,1.98,38681,11256171
7,2,12.5,0,0,0,1920,1080,1, hd graphics 515,1.2,8,512GB SSD,0,512,0,0,2, hd graphics 515,3,0.97,101658,29582478
4,1,17.3,0,1,0,3840,2160,1, geforce gtx 1070,2.8,16,512GB SSD +  1TB HDD,1024,512,0,0,3, geforce gtx 1070,3,4.36,168045,48901095
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.2,59669,17363679
2,2,11.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,16GB Flash Storage,0,0,16,0,2, hd graphics 400,2,1.2,15339,4463649
10,3,15.6,0,1,0,1920,1080,1, geforce 940mx,2.5,8,1TB HDD,1024,0,0,0,3, geforce 940mx,3,2.2,35644,10372404
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.4,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.64,36444,10605204
4,0,15.6,1,1,0,1920,1080,1, hd graphics 520,2.3,4,1TB HDD,1024,0,0,0,2, hd graphics 520,3,2.08,42410,12341310
2,3,14,0,0,0,1920,1080,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,3,1.5,15877,4620207
10,3,14,0,1,0,2560,1440,1, hd graphics 520,2.6,16,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.1,139594,40621854
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 980 ,2.7,64,1TB SSD,0,1024,0,0,3, geforce gtx 980 ,3,3.58,211788,61630308
16,4,13.3,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.2,84715,24652065
4,0,13.3,1,0,0,1920,1080,1, hd graphics 615,1.2,8,256GB SSD,0,256,0,0,2, hd graphics 615,3,1.24,101179,29443089
4,0,13.3,1,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.62,42518,12372738
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,1.0TB Hybrid,0,0,0,1024,3, geforce gtx 1050,3,2.65,50563,14713833
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,19660,5721060
4,3,15.6,0,0,0,1366,768,1, radeon r5 m420,2.5,4,1TB HDD,1024,0,0,0,0, radeon r5 m420,3,2.18,36496,10620336
4,1,15.6,0,0,0,3840,2160,1, geforce gtx 970m,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 970m,3,3.21,70809,20605419
4,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.6,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.93,76012,22119492
7,4,12.5,0,0,0,1920,1080,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.26,84129,24481539
1,4,12,0,1,1,2304,1440,1, hd graphics 515,1.1,8,256GB Flash Storage,0,0,256,0,2, hd graphics 515,1,0.92,69264,20155824
7,3,15.6,0,1,0,1920,1080,1, geforce 940mx,2.7,8,1TB HDD,1024,0,0,0,3, geforce 940mx,3,1.91,52161,15178851
10,3,14,0,1,0,1920,1080,1, hd graphics 620,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.32,87912,25582392
7,4,15.6,0,0,0,1920,1080,1, radeon r7 m365x,2.5,8,256GB SSD,0,256,0,0,0, radeon r7 m365x,3,1.84,69104,20109264
7,3,15.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,1TB HDD,1024,0,0,0,2, hd graphics 400,3,1.86,15393,4479363
4,0,15.6,1,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.3,58288,16961808
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.06,25680,7472880
7,4,12.5,0,0,0,1920,1080,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.26,81998,23861418
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1070,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,3.21,147832,43019112
7,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.31,63883,18589953
7,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.11,61219,17814729
10,0,13.3,1,1,0,1920,1080,1, hd graphics 620,2.5,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.37,97236,28295676
7,4,12.5,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,63883,18589953
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.04,52161,15178851
2,1,17.3,0,0,0,1920,1080,1, geforce gtx 1070,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,2.9,128884,37505244
7,3,13.3,0,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.49,58075,16899825
10,4,12.5,1,1,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.3,91295,26566845
7,3,14,0,0,0,1920,1080,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.48,84715,24652065
10,0,13.3,1,1,0,3200,1800,1, iris graphics 540,2.2,16,1TB SSD,0,1024,0,0,2, iris graphics 540,3,1.3,95851,27892641
16,4,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,128GB SSD,0,128,0,0,2, hd graphics 620,3,1.25,58075,16899825
4,4,13.3,1,0,0,3200,1800,1, hd graphics 620,2.7,16,1TB SSD,0,1024,0,0,2, hd graphics 620,3,1.2,120093,34947063
10,3,17.3,0,0,0,1600,900,1, radeon r5 m330,2.3,8,1.0TB HDD,1024,0,0,0,0, radeon r5 m330,3,3,35112,10217592
7,4,14,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.54,100551,29260341
16,3,14,0,1,0,1920,1080,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.47,58874,17132334
7,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.31,37570,10932870
10,3,15.6,0,1,0,1920,1080,1, geforce gtx 950m,2.3,4,1TB HDD,1024,0,0,0,3, geforce gtx 950m,3,2.3,52055,15148005
16,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2,35644,10372404
7,2,12.5,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,88924,25876884
7,3,13.3,0,0,0,1366,768,1, hd graphics 620,2.4,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.49,42624,12403584
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1070,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,3.78,133147,38745777
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.96,26587,7736817
10,3,14,0,0,0,1366,768,1, hd graphics 400,1.6,4,16GB Flash Storage,0,0,16,0,2, hd graphics 400,2,1.5,17316,5038956
2,4,13.3,0,1,0,1920,1080,1, hd graphics 515,0.9,8,512GB SSD,0,512,0,0,2, hd graphics 515,3,1.2,38841,11302731
7,3,14,0,0,0,1920,1080,1, geforce 930mx,2.7,8,256GB SSD,0,256,0,0,3, geforce 930mx,3,1.64,63160,18379560
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.95,38889,11316699
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 960m,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.9,80516,23430156
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,6,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.3,24456,7116696
0,2,11.6,0,1,0,1366,768,1, hd graphics 400,1.6,4,32GB Flash Storage,0,0,32,0,2, hd graphics 400,2,1.35,18914,5503974
0,3,15.6,0,0,0,1366,768,0, radeon r5,2.2,8,1TB HDD,1024,0,0,0,0, radeon r5,3,2.4,23923,6961593
0,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.5,4,1TB HDD,1024,0,0,0,3, geforce 940mx,3,2.23,32820,9550620
10,4,12.5,0,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.36,87912,25582392
0,3,15.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,500GB HDD,500,0,0,0,2, hd graphics 400,0,2.4,15398,4480818
2,3,15.6,0,0,0,1366,768,1, geforce 920m,2.5,4,500GB HDD,500,0,0,0,3, geforce 920m,3,2.2,38379,11168289
10,3,15.6,0,0,0,1920,1080,1, radeon r7 m360,2.5,16,1.0TB Hybrid,0,0,0,1024,0, radeon r7 m360,3,2.5,58555,17039505
10,0,14,1,1,0,2560,1440,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.36,87219,25380729
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,2,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,20193,5876163
4,0,13.3,1,1,0,1920,1080,1, hd graphics 620,2.7,12,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.6,69211,20140401
10,0,14,1,1,0,1920,1080,1, hd graphics 520,2.5,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.8,33993,9891963
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,1TB HDD,1024,0,0,0,2, hd graphics 520,3,2.18,29762,8660742
10,0,15.6,1,1,0,1920,1080,1, hd graphics 520,2.3,4,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.1,46194,13442454
7,3,13.3,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.16,90043,26202513
0,3,14,0,1,0,1920,1080,1, hd graphics 620,2.4,8,128GB SSD,0,128,0,0,2, hd graphics 620,3,1.5,32980,9597180
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.1,28771,8372361
10,3,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,8,1TB HDD,1024,0,0,0,3, geforce gtx 960m,3,2.6,47899,13938609
10,0,13.3,1,1,0,3200,1800,1, hd graphics 520,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.3,79867,23241297
7,5,17.3,0,1,0,1920,1080,1, quadro m3000m,2.6,8,256GB SSD,0,256,0,0,3, quadro m3000m,3,3,210424,61233384
2,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,8,128GB HDD,128,0,0,0,2, hd graphics 620,3,2.3,31435,9147585
16,3,13.3,0,0,0,1366,768,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.5,64469,18760479
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.43,80613,23458383
7,3,15.6,0,0,0,1920,1080,0, radeon r4,2.5,4,1TB HDD,1024,0,0,0,0, radeon r4,3,2.1,21205,6170655
4,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.4,8,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.09,55754,16224414
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.94,96916,28202556
10,3,14,0,0,0,1366,768,1, hd graphics,1.6,2,64GB Flash Storage,0,0,64,0,2, hd graphics,3,1.5,12201,3550491
7,3,15.6,0,0,0,1920,1080,0, radeon r7 m440,2.9,6,1.0TB Hybrid,0,0,0,1024,0, radeon r7 m440,3,2.04,29303,8527173
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.31,50083,14574153
14,1,17.3,1,0,0,3840,2160,1, geforce gtx 1080,2.9,32,512GB SSD,0,512,0,0,3, geforce gtx 1080,3,3.49,292987,85259217
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,0,2.09,27899,8118609
4,3,15.6,0,0,0,1366,768,1, radeon r7 m445,2.5,8,1TB HDD,1024,0,0,0,0, radeon r7 m445,3,2.5,41772,12155652
7,4,12.5,0,0,0,1366,768,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.26,83064,24171624
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.04,41025,11938275
7,3,15.6,0,0,0,1366,768,1, radeon r5 m330,2.5,6,1TB HDD,1024,0,0,0,0, radeon r5 m330,3,2.19,40706,11845446
4,3,15.6,0,0,0,1366,768,1, radeon r5 m430,2.7,8,1TB HDD,1024,0,0,0,0, radeon r5 m430,0,2.3,42943,12496413
10,4,12.5,1,1,0,2560,1440,1, hd graphics 515,1.2,8,512GB SSD,0,512,0,0,2, hd graphics 515,3,0.99,74539,21690849
2,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2,23177,6744507
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.31,63350,18434850
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 980m,2.7,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 980m,3,3.78,127819,37195329
2,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,19660,5721060
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 965m,2.6,16,1TB HDD,1024,0,0,0,3, geforce gtx 965m,3,4,53173,15473343
7,2,11.6,0,0,0,1366,768,1, hd graphics 400,1.6,2,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.17,11136,3240576
10,0,14,1,1,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.8,88924,25876884
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.31,62071,18062661
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.95,56477,16434807
10,0,10.1,1,1,0,1920,1200,1, hd graphics 400,1.4,4,64GB Flash Storage,0,0,64,0,2, hd graphics 400,3,0.69,25521,7426611
7,4,15.6,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.88,115709,33671319
10,0,10.1,1,1,0,1920,1200,1, hd graphics 400,1.4,4,64GB Flash Storage,0,0,64,0,2, hd graphics 400,3,0.69,34433,10020003
7,4,13.3,0,1,0,3840,2160,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.3,109171,31768761
7,4,12.5,0,0,0,1366,768,1, hd graphics 520,2.4,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,100966,29381106
2,3,15.6,0,0,0,1366,768,1, geforce 920m,2.5,4,500GB HDD,500,0,0,0,3, geforce 920m,3,2.2,38379,11168289
4,3,15.6,0,0,0,1920,1080,1, hd graphics,2.5,4,1TB HDD,1024,0,0,0,2, hd graphics,3,2.25,29784,8667144
4,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.18,39960,11628360
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 1060,2.5,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.4,52694,15333954
10,0,14,1,1,0,2560,1440,1, hd graphics 520,2.6,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,2.8,130003,37830873
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.54,54931,15984921
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.18,37725,10977975
7,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.3,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,3.35,60153,17504523
10,0,14,1,1,0,1920,1080,1, hd graphics 520,2.5,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.8,33993,9891963
7,5,15.6,0,0,0,1920,1080,1, firepro w4190m,2.5,8,256GB SSD,0,256,0,0,0, firepro w4190m,3,1.9,79654,23179314
10,3,17.3,0,1,0,3840,2160,1, quadro 3000m,2.7,16,512GB SSD,0,512,0,0,3, quadro 3000m,3,2.4,158135,46017285
4,4,13.3,1,0,0,3200,1800,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.29,86527,25179357
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.4,60888,17718408
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.7,8,2TB HDD,2048,0,0,0,2, hd graphics 620,3,2.04,33513,9752283
10,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,180GB SSD,0,180,0,0,2, hd graphics 520,3,1.7,63883,18589953
10,4,14,0,1,0,2560,1440,1, hd graphics 520,2.6,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.1,111835,32543985
10,0,14,1,1,0,1920,1080,1, quadro m500m,2.6,8,512GB SSD,0,512,0,0,3, quadro m500m,3,1.8,109244,31790004
10,0,13.3,1,1,0,3200,1800,1, hd graphics 520,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.3,79867,23241297
7,3,17.3,0,0,0,1920,1080,1, geforce 930mx,2.5,8,256GB SSD,0,256,0,0,3, geforce 930mx,3,2.63,57542,16744722
4,3,15.6,0,0,0,1920,1080,1, radeon r7 m445,2.7,16,2TB HDD,2048,0,0,0,0, radeon r7 m445,3,2.32,52747,15349377
2,3,14,0,0,0,1366,768,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,3,1.5,14812,4310292
7,0,13.3,1,0,0,1920,1080,1, hd graphics 520,2.4,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.48,86793,25256763
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.64,51841,15085731
7,4,15.6,0,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.84,40067,11659497
0,3,15.6,0,0,0,1366,768,0, radeon r5,3,6,1TB HDD,1024,0,0,0,0, radeon r5,3,2.1,21792,6341472
7,5,15.6,0,1,0,1920,1080,1, quadro m1000m,2.6,8,256GB SSD,0,256,0,0,3, quadro m1000m,3,2.59,118761,34559451
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1050,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.7,63499,18478209
10,4,15.6,0,0,0,1920,1080,1, geforce 920m,2.7,6,256GB SSD,0,256,0,0,3, geforce 920m,3,1.54,44276,12884316
10,3,14,0,0,0,1366,768,1, hd graphics,1.6,2,64GB Flash Storage,0,0,64,0,2, hd graphics,3,1.5,12201,3550491
7,3,14,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.95,61219,17814729
4,3,15.6,0,0,0,1920,1080,1, geforce gt 940mx,2.7,8,256GB SSD,0,256,0,0,3, geforce gt 940mx,0,1.98,47686,13876626
7,3,15.6,0,0,0,1366,768,1, radeon r5 m330,2.5,6,1TB HDD,1024,0,0,0,0, radeon r5 m330,3,2.19,40706,11845446
0,3,15.6,0,0,0,1366,768,1, hd graphics 500,2,4,500GB HDD,500,0,0,0,2, hd graphics 500,3,2.1,17742,5162922
7,0,13.3,1,0,0,2560,1440,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.48,95851,27892641
7,3,13.3,0,0,0,3200,1800,1, hd graphics 515,1.5,4,32GB Flash Storage,0,0,32,0,2, hd graphics 515,2,1.29,32767,9535197
16,3,14,0,1,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.47,79387,23101617
7,3,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,6,1TB HDD,1024,0,0,0,3, geforce gtx 960m,3,2.18,42571,12388161
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.95,63670,18527970
2,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,19660,5721060
2,3,15.6,0,0,0,1920,1080,1, geforce 920,2.5,4,1TB HDD,1024,0,0,0,3, geforce 920,0,2.1,27652,8046732
2,1,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,8,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 960m,3,2.59,48432,14093712
0,3,15.6,0,0,0,1366,768,0, radeon r5,2.2,4,500GB HDD,500,0,0,0,0, radeon r5,3,2.4,20619,6000129
